1.00000000e+00	1.10101760e-01	3.19173289e+00	
1.01000000e+00	1.07281105e-01	3.04868648e+00	
1.02000000e+00	1.05565628e-01	2.94140258e+00	
1.03000000e+00	1.02120686e-01	2.79043268e+00	
1.04000000e+00	1.00310779e-01	2.68851957e+00	
1.05000000e+00	9.88068958e-02	2.59801069e+00	
1.06000000e+00	9.62957600e-02	2.48443541e+00	
1.07000000e+00	9.40888984e-02	2.38233650e+00	
1.08000000e+00	9.27528903e-02	2.30521914e+00	
1.09000000e+00	9.09150047e-02	2.21827225e+00	
1.10000000e+00	8.90613808e-02	2.13371461e+00	
1.11000000e+00	8.76799064e-02	2.06293905e+00	
1.12000000e+00	8.56758942e-02	1.97995298e+00	
1.13000000e+00	8.36631385e-02	1.89936986e+00	
1.14000000e+00	8.28412487e-02	1.84786062e+00	
1.15000000e+00	8.11537515e-02	1.77887404e+00	
1.16000000e+00	8.01972116e-02	1.72772877e+00	
1.17000000e+00	7.79763604e-02	1.65129062e+00	
1.18000000e+00	7.73573199e-02	1.61053318e+00	
1.19000000e+00	7.58219598e-02	1.55214882e+00	
1.20000000e+00	7.52011707e-02	1.51389023e+00	
1.21000000e+00	7.39333619e-02	1.46386825e+00	
1.22000000e+00	7.23840121e-02	1.40979273e+00	
1.23000000e+00	7.20500101e-02	1.38056259e+00	
1.24000000e+00	7.16373165e-02	1.35060457e+00	
1.25000000e+00	7.06283155e-02	1.31036142e+00	
1.26000000e+00	7.01701557e-02	1.28127876e+00	
1.27000000e+00	6.88621268e-02	1.23767114e+00	
1.28000000e+00	6.84389409e-02	1.21092046e+00	
1.29000000e+00	6.77691882e-02	1.18055205e+00	
1.30000000e+00	6.69875185e-02	1.14905141e+00	
1.31000000e+00	6.62932839e-02	1.11984836e+00	
1.32000000e+00	6.64139443e-02	1.10495270e+00	
1.33000000e+00	6.61708747e-02	1.08441588e+00	
1.34000000e+00	6.63562371e-02	1.07128354e+00	
1.35000000e+00	6.57004740e-02	1.04504079e+00	
