0.200000 0.869767 
0.300000 0.550103 
0.400000 0.378591 
0.500000 0.253636 
0.600000 0.176407 
0.700000 0.116976 
0.800000 0.072705 
0.900000 0.034515 
1.100000 0.003116 
1.200000 0.002520 
1.300000 0.002518 
1.000000 0.005776 
