# boxlänge momentum_flux av_vel av_energy av_vel_sq 
# 10.8577m -0.498651 1.59642 1.5 3 
# diffusion constant = 0.869767
0	3
0.05	2.8178
0.1	2.64679
0.15	2.48416
0.2	2.33454
0.25	2.19231
0.3	2.05799
0.35	1.93515
0.4	1.82139
0.45	1.71425
0.5	1.6121
0.55	1.51651
0.6	1.42786
0.65	1.34373
0.7	1.26577
0.75	1.19336
0.8	1.12427
0.85	1.05962
0.9	0.995691
0.95	0.937963
1	0.886024
1.05	0.835696
1.1	0.789699
1.15	0.745072
1.2	0.701402
1.25	0.662484
1.3	0.624994
1.35	0.589301
1.4	0.554994
1.45	0.52373
1.5	0.494125
1.55	0.46627
1.6	0.4382
1.65	0.413803
1.7	0.391204
1.75	0.36999
1.8	0.349472
1.85	0.33143
1.9	0.312937
1.95	0.295897
2	0.279989
2.05	0.264475
2.1	0.24808
2.15	0.236381
2.2	0.223925
2.25	0.212284
2.3	0.201472
2.35	0.190889
2.4	0.181786
2.45	0.172779
2.5	0.163841
2.55	0.155229
2.6	0.148915
2.65	0.141362
2.7	0.134027
2.75	0.128349
2.8	0.122608
2.85	0.117503
2.9	0.112207
2.95	0.106464
3	0.102791
3.05	0.0974786
3.1	0.0922937
3.15	0.0879963
3.2	0.0829318
3.25	0.0794756
3.3	0.0742775
3.35	0.0717041
3.4	0.0685282
3.45	0.065275
3.5	0.0629029
3.55	0.0599277
3.6	0.0571564
3.65	0.0540826
3.7	0.0520382
3.75	0.0492207
3.8	0.0479393
3.85	0.0453982
3.9	0.0437723
3.95	0.0411367
4	0.0398849
4.05	0.0381788
4.1	0.0370504
4.15	0.0352858
4.2	0.0340913
4.25	0.0326279
4.3	0.0315754
4.35	0.0297427
4.4	0.028195
4.45	0.027499
4.5	0.0265513
4.55	0.0255365
4.6	0.0244892
4.65	0.0239996
4.7	0.0236221
4.75	0.0216637
4.8	0.0212909
4.85	0.0205499
4.9	0.0191042
4.95	0.0184568
5	0.018504
5.05	0.0181723
5.1	0.0175524
5.15	0.0168939
5.2	0.0163107
5.25	0.0159756
5.3	0.015258
5.35	0.014702
5.4	0.0144841
5.45	0.0142517
5.5	0.0134309
5.55	0.0128556
5.6	0.013009
5.65	0.0135237
5.7	0.0138861
5.75	0.0136406
5.8	0.0131569
5.85	0.0128054
5.9	0.0127149
5.95	0.0121868
6	0.0118582
6.05	0.011258
6.1	0.0105928
6.15	0.00969185
6.2	0.00945753
6.25	0.00842097
6.3	0.00854934
6.35	0.00838993
6.4	0.00732065
6.45	0.00667884
6.5	0.00667384
6.55	0.00716984
6.6	0.00729481
6.65	0.0075335
6.7	0.00746439
6.75	0.00800015
6.8	0.00851369
6.85	0.00885998
6.9	0.00818022
6.95	0.00822988
7	0.00791858
7.05	0.00794289
7.1	0.00751502
7.15	0.00752959
7.2	0.00693203
7.25	0.00644937
7.3	0.00607768
7.35	0.00579607
7.4	0.00537625
7.45	0.00424945
7.5	0.00379002
7.55	0.00324849
7.6	0.00276092
7.65	0.00208208
7.7	0.0013172
7.75	0.00106231
7.8	0.000698192
7.85	0.000209088
7.9	-4.1536e-05
7.95	-0.000139514
8	-0.000251037
8.05	0.000160134
8.1	0.000292248
8.15	0.000687072
8.2	0.00119586
8.25	0.00160779
8.3	0.00163094
8.35	0.00102083
8.4	0.000653314
8.45	0.000202654
8.5	-0.000235208
8.55	-0.000280763
8.6	-0.000251649
8.65	-0.000336644
8.7	-0.000738325
8.75	-0.000979115
8.8	-0.00122641
8.85	-0.00131532
8.9	-0.00127905
8.95	-0.00186197
9	-0.00205885
9.05	-0.00202428
9.1	-0.0020821
9.15	-0.00214357
9.2	-0.00200283
9.25	-0.00197652
9.3	-0.0019112
9.35	-0.00193772
9.4	-0.00216622
9.45	-0.00229856
9.5	-0.00232233
9.55	-0.00264625
9.6	-0.00277795
9.65	-0.00294709
9.7	-0.00300862
9.75	-0.00329437
9.8	-0.00352878
9.85	-0.00370344
9.9	-0.00397263
9.95	-0.00436676
