# boxlänge momentum_flux av_vel av_energy av_vel_sq 
# 6.15105m -10.9418 1.59524 1.5 3 
# diffusion constant = 0.00311578
0	3
0.005	2.59945
0.01	2.23423
0.015	1.90529
0.02	1.59524
0.025	1.31939
0.03	1.06623
0.035	0.841264
0.04	0.637116
0.045	0.459277
0.05	0.302487
0.055	0.161991
0.06	0.0452189
0.065	-0.0635922
0.07	-0.150377
0.075	-0.224984
0.08	-0.284217
0.085	-0.335973
0.09	-0.379385
0.095	-0.420387
0.1	-0.447003
0.105	-0.460985
0.11	-0.477676
0.115	-0.488815
0.12	-0.49315
0.125	-0.491196
0.13	-0.488273
0.135	-0.481092
0.14	-0.476272
0.145	-0.467003
0.15	-0.459043
0.155	-0.445696
0.16	-0.436557
0.165	-0.427569
0.17	-0.415921
0.175	-0.400382
0.18	-0.380481
0.185	-0.362748
0.19	-0.344197
0.195	-0.323579
0.2	-0.30378
0.205	-0.289918
0.21	-0.272525
0.215	-0.25843
0.22	-0.244377
0.225	-0.229129
0.23	-0.214688
0.235	-0.196522
0.24	-0.180911
0.245	-0.168758
0.25	-0.155128
0.255	-0.141847
0.26	-0.13518
0.265	-0.130186
0.27	-0.117424
0.275	-0.104157
0.28	-0.0963358
0.285	-0.0880896
0.29	-0.0794621
0.295	-0.0710391
0.3	-0.0603814
0.305	-0.0558196
0.31	-0.050588
0.315	-0.0476324
0.32	-0.0446125
0.325	-0.0399138
0.33	-0.0360564
0.335	-0.0344112
0.34	-0.0310576
0.345	-0.0273709
0.35	-0.0273254
0.355	-0.0267992
0.36	-0.0219227
0.365	-0.0255041
0.37	-0.0226454
0.375	-0.0233354
0.38	-0.0265197
0.385	-0.0285633
0.39	-0.0259146
0.395	-0.0269921
0.4	-0.0271194
0.405	-0.0230659
0.41	-0.0244876
0.415	-0.0232651
0.42	-0.0240261
0.425	-0.0224142
0.43	-0.0238084
0.435	-0.0232861
0.44	-0.0219034
0.445	-0.0187778
0.45	-0.0178355
0.455	-0.0171883
0.46	-0.0141308
0.465	-0.0154753
0.47	-0.0135048
0.475	-0.0124538
0.48	-0.0100003
0.485	-0.00816652
0.49	-0.00852949
0.495	-0.00979473
0.5	-0.0111048
0.505	-0.0109047
0.51	-0.00709855
0.515	-0.00506034
0.52	-0.0061798
0.525	-0.00671757
0.53	-0.00302388
0.535	-0.00139216
0.54	-0.000596217
0.545	0.00169939
0.55	0.00508847
0.555	0.00679935
0.56	0.00683325
0.565	0.0102013
0.57	0.0142245
0.575	0.0172841
0.58	0.0182073
0.585	0.0201132
0.59	0.0195601
0.595	0.0196773
0.6	0.0194756
0.605	0.0196601
0.61	0.0190418
0.615	0.0169536
0.62	0.0164271
0.625	0.0153866
0.63	0.0145947
0.635	0.0112399
0.64	0.00969984
0.645	0.00877757
0.65	0.00827599
0.655	0.00876179
0.66	0.00777036
0.665	0.00881252
0.67	0.00752185
0.675	0.00670763
0.68	0.00609096
0.685	0.00607793
0.69	0.00610693
0.695	0.006476
0.7	0.0078725
0.705	0.00978494
0.71	0.0120557
0.715	0.0131868
0.72	0.0146216
0.725	0.0140192
0.73	0.0140211
0.735	0.0147678
0.74	0.0143536
0.745	0.0147423
0.75	0.0133733
0.755	0.0129418
0.76	0.0120068
0.765	0.0124279
0.77	0.0124147
0.775	0.0120576
0.78	0.0115436
0.785	0.0113915
0.79	0.0127849
0.795	0.0125685
0.8	0.013898
0.805	0.0137414
0.81	0.0157548
0.815	0.0164739
0.82	0.0164079
0.825	0.015582
0.83	0.0151695
0.835	0.0156476
0.84	0.0160067
0.845	0.0148407
0.85	0.0141504
0.855	0.0125652
0.86	0.0108725
0.865	0.010345
0.87	0.00998707
0.875	0.00937807
0.88	0.00907322
0.885	0.00914681
0.89	0.00788231
0.895	0.00651016
0.9	0.00550126
0.905	0.00425181
0.91	0.00314707
0.915	0.00265417
0.92	0.00178655
0.925	0.00184881
0.93	0.00175158
0.935	0.00146104
0.94	0.00141226
0.945	0.00165878
0.95	0.00051272
0.955	0.000669209
0.96	0.000658492
0.965	0.000400116
0.97	-5.93328e-05
0.975	0.000140757
0.98	0.000614523
0.985	0.00125781
0.99	0.00131821
0.995	0.000510849
