0.00000000e+00	1.14858851e+02	
5.00000000e-04	2.14737853e+02	
1.00000000e-03	1.87678123e+02	
1.50000000e-03	1.67918321e+02	
2.00000000e-03	1.51038490e+02	
2.50000000e-03	1.31958680e+02	
3.00000000e-03	1.14998850e+02	
3.50000000e-03	1.03498965e+02	
4.00000000e-03	9.04990950e+01	
4.50000000e-03	8.21791782e+01	
5.00000000e-03	7.11592884e+01	
5.50000000e-03	6.41793582e+01	
6.00000000e-03	5.70994290e+01	
6.50000000e-03	4.87395126e+01	
7.00000000e-03	4.46795532e+01	
7.50000000e-03	4.16195838e+01	
8.00000000e-03	3.54796452e+01	
8.50000000e-03	3.13596864e+01	
9.00000000e-03	2.81197188e+01	
9.50000000e-03	2.55397446e+01	
1.00000000e-02	2.11797882e+01	
1.05000000e-02	1.98398016e+01	
1.10000000e-02	1.67598324e+01	
1.15000000e-02	1.53998460e+01	
1.20000000e-02	1.28998710e+01	
1.25000000e-02	1.20798792e+01	
1.30000000e-02	1.08598914e+01	
1.35000000e-02	9.33990660e+00	
1.40000000e-02	8.53991460e+00	
1.45000000e-02	7.33992660e+00	
1.50000000e-02	6.57993420e+00	
1.55000000e-02	5.71994280e+00	
1.60000000e-02	5.17994820e+00	
1.65000000e-02	4.43995560e+00	
1.70000000e-02	4.11995880e+00	
1.75000000e-02	3.63996360e+00	
1.80000000e-02	3.05996940e+00	
1.85000000e-02	3.13996860e+00	
1.90000000e-02	2.27997720e+00	
1.95000000e-02	2.13997860e+00	
2.00000000e-02	1.87998120e+00	
2.05000000e-02	1.53998460e+00	
2.10000000e-02	1.71998280e+00	
2.15000000e-02	1.69998300e+00	
2.20000000e-02	1.17998820e+00	
2.25000000e-02	1.03998960e+00	
2.30000000e-02	1.15998840e+00	
2.35000000e-02	8.99991000e-01	
2.40000000e-02	8.59991400e-01	
2.45000000e-02	6.99993000e-01	
2.50000000e-02	6.59993400e-01	
2.55000000e-02	4.39995600e-01	
2.60000000e-02	5.59994400e-01	
2.65000000e-02	3.99996000e-01	
2.70000000e-02	4.39995600e-01	
2.75000000e-02	3.19996800e-01	
2.80000000e-02	1.79998200e-01	
2.85000000e-02	2.39997600e-01	
2.90000000e-02	2.99997000e-01	
2.95000000e-02	3.19996800e-01	
3.00000000e-02	1.19998800e-01	
3.05000000e-02	7.99992000e-02	
3.10000000e-02	9.99990000e-02	
3.15000000e-02	7.99992000e-02	
3.20000000e-02	1.59998400e-01	
3.25000000e-02	3.99996000e-02	
3.30000000e-02	1.79998200e-01	
3.35000000e-02	1.99998000e-02	
3.40000000e-02	5.99994000e-02	
3.45000000e-02	7.99992000e-02	
3.50000000e-02	9.99990000e-02	
3.55000000e-02	5.99994000e-02	
3.75000000e-02	1.99998000e-02	
3.80000000e-02	1.99998000e-02	
3.85000000e-02	3.99996000e-02	
3.90000000e-02	1.99998000e-02	
4.00000000e-02	5.99994000e-02	
4.05000000e-02	5.99994000e-02	
4.10000000e-02	1.99998000e-02	
4.15000000e-02	1.99998000e-02	
4.25000000e-02	1.99998000e-02	
4.30000000e-02	1.99998000e-02	
4.35000000e-02	1.99998000e-02	
4.45000000e-02	1.99998000e-02	
4.65000000e-02	1.99998000e-02	
4.70000000e-02	1.99998000e-02	
4.80000000e-02	1.99998000e-02	
4.85000000e-02	1.99998000e-02	
4.95000000e-02	1.99998000e-02	
5.10000000e-02	1.99998000e-02	
5.35000000e-02	1.99998000e-02	
1.33500000e-01	1.99998000e-02	
