0.00000000e+00	1.96716066e+02	
5.00000000e-04	3.35193296e+02	
1.00000000e-03	2.73534529e+02	
1.50000000e-03	2.26415472e+02	
2.00000000e-03	1.83436331e+02	
2.50000000e-03	1.46677066e+02	
3.00000000e-03	1.23097538e+02	
3.50000000e-03	1.00018000e+02	
4.00000000e-03	7.81384372e+01	
4.50000000e-03	6.34787304e+01	
5.00000000e-03	5.13989720e+01	
5.50000000e-03	4.22791544e+01	
6.00000000e-03	3.45393092e+01	
6.50000000e-03	2.80794384e+01	
7.00000000e-03	2.26795464e+01	
7.50000000e-03	1.82796344e+01	
8.00000000e-03	1.41797164e+01	
8.50000000e-03	1.17397652e+01	
9.00000000e-03	9.83980320e+00	
9.50000000e-03	7.23985520e+00	
1.00000000e-02	6.29987400e+00	
1.05000000e-02	4.81990360e+00	
1.10000000e-02	3.89992200e+00	
1.15000000e-02	3.59992800e+00	
1.20000000e-02	2.55994880e+00	
1.25000000e-02	2.25995480e+00	
1.30000000e-02	1.81996360e+00	
1.35000000e-02	1.55996880e+00	
1.40000000e-02	1.05997880e+00	
1.45000000e-02	8.59982800e-01	
1.50000000e-02	8.59982800e-01	
1.55000000e-02	5.99988000e-01	
1.60000000e-02	5.59988800e-01	
1.65000000e-02	2.19995600e-01	
1.70000000e-02	4.79990400e-01	
1.75000000e-02	3.39993200e-01	
1.80000000e-02	2.79994400e-01	
1.85000000e-02	1.19997600e-01	
1.90000000e-02	1.59996800e-01	
1.95000000e-02	1.19997600e-01	
2.00000000e-02	7.99984000e-02	
2.05000000e-02	7.99984000e-02	
2.10000000e-02	7.99984000e-02	
2.15000000e-02	5.99988000e-02	
2.20000000e-02	3.99992000e-02	
2.25000000e-02	3.99992000e-02	
2.40000000e-02	1.99996000e-02	
2.65000000e-02	1.99996000e-02	
2.70000000e-02	3.99992000e-02	
2.95000000e-02	1.99996000e-02	
3.10000000e-02	1.99996000e-02	
3.75000000e-02	1.99996000e-02	
4.00000000e-02	1.99996000e-02	
5.40000000e-02	1.99996000e-02	
