0.00000000e+00	5.97968041e+02	
5.00000000e-04	7.13565729e+02	
1.00000000e-03	3.53492930e+02	
1.50000000e-03	1.70216596e+02	
2.00000000e-03	8.26783464e+01	
2.50000000e-03	4.15191696e+01	
3.00000000e-03	2.08995820e+01	
3.50000000e-03	9.19981600e+00	
4.00000000e-03	5.01989960e+00	
4.50000000e-03	2.27995440e+00	
5.00000000e-03	1.31997360e+00	
5.50000000e-03	6.19987600e-01	
6.00000000e-03	4.59990800e-01	
6.50000000e-03	2.99994000e-01	
7.00000000e-03	1.19997600e-01	
7.50000000e-03	1.99996000e-02	
8.00000000e-03	3.99992000e-02	
8.50000000e-03	7.99984000e-02	
9.50000000e-03	1.99996000e-02	
1.00000000e-02	5.99988000e-02	
1.05000000e-02	1.99996000e-02	
1.10000000e-02	1.99996000e-02	
1.20000000e-02	1.99996000e-02	
1.55000000e-02	1.99996000e-02	
1.75000000e-02	3.99992000e-02	
