1.00000000e+00	1.55702049e-01	3.94943215e+00	
1.01000000e+00	1.49346619e-01	3.71358164e+00	
1.02000000e+00	1.45254985e-01	3.54136778e+00	
1.03000000e+00	1.38695573e-01	3.31610657e+00	
1.04000000e+00	1.34759926e-01	3.16034440e+00	
1.05000000e+00	1.30170337e-01	2.99484093e+00	
1.06000000e+00	1.24806817e-01	2.81751935e+00	
1.07000000e+00	1.21571107e-01	2.69341420e+00	
1.08000000e+00	1.17677456e-01	2.55909312e+00	
1.09000000e+00	1.14023783e-01	2.43434866e+00	
1.10000000e+00	1.09912152e-01	2.30409653e+00	
1.11000000e+00	1.06482459e-01	2.19216099e+00	
1.12000000e+00	1.03210752e-01	2.08703258e+00	
1.13000000e+00	1.00848964e-01	2.00334102e+00	
1.14000000e+00	9.81292076e-02	1.91526520e+00	
1.15000000e+00	9.48774990e-02	1.81973386e+00	
1.16000000e+00	9.39435827e-02	1.77088953e+00	
1.17000000e+00	9.09798482e-02	1.68583014e+00	
1.18000000e+00	8.85920622e-02	1.61387958e+00	
1.19000000e+00	8.58743057e-02	1.53818880e+00	
1.20000000e+00	8.38824841e-02	1.47757359e+00	
1.21000000e+00	8.12547196e-02	1.40772617e+00	
1.22000000e+00	7.98788429e-02	1.36129558e+00	
1.23000000e+00	7.78470249e-02	1.30518516e+00	
1.24000000e+00	7.70011007e-02	1.27026371e+00	
1.25000000e+00	7.51412673e-02	1.21982862e+00	
1.26000000e+00	7.42953431e-02	1.18702764e+00	
1.27000000e+00	7.22855232e-02	1.13680040e+00	
1.28000000e+00	7.13096107e-02	1.10399843e+00	
1.29000000e+00	7.05436793e-02	1.07527368e+00	
1.30000000e+00	6.98397424e-02	1.04822920e+00	
1.31000000e+00	6.82038889e-02	1.00810757e+00	
1.32000000e+00	6.78859174e-02	9.88262141e-01	
1.33000000e+00	6.66020325e-02	9.55046528e-01	
1.34000000e+00	6.60960778e-02	9.33697985e-01	
1.35000000e+00	6.53501446e-02	9.09534853e-01	
1.36000000e+00	6.48321910e-02	8.89105326e-01	
1.37000000e+00	6.46982030e-02	8.74362280e-01	
1.38000000e+00	6.52981493e-02	8.69727153e-01	
1.39000000e+00	6.45302181e-02	8.47176425e-01	
1.40000000e+00	6.43802315e-02	8.33176078e-01	
1.41000000e+00	6.44182281e-02	8.21884668e-01	
1.42000000e+00	6.39322717e-02	8.04236495e-01	
1.43000000e+00	6.31143450e-02	7.82882046e-01	
1.44000000e+00	6.39142733e-02	7.81831565e-01	
1.45000000e+00	6.33563233e-02	7.64353557e-01	
1.46000000e+00	6.35483061e-02	7.56203349e-01	
1.47000000e+00	6.38442796e-02	7.49424092e-01	
1.48000000e+00	6.39922663e-02	7.41044673e-01	
1.49000000e+00	6.48321910e-02	7.40727540e-01	
