0.00000000e+00	7.98524030e+02	
5.00000000e-04	7.68444631e+02	
1.00000000e-03	2.78014440e+02	
1.50000000e-03	9.86580268e+01	
2.00000000e-03	3.50392992e+01	
2.50000000e-03	1.30997380e+01	
3.00000000e-03	4.89990200e+00	
3.50000000e-03	1.81996360e+00	
4.00000000e-03	6.39987200e-01	
4.50000000e-03	3.39993200e-01	
5.00000000e-03	1.39997200e-01	
5.50000000e-03	5.99988000e-02	
6.00000000e-03	1.99996000e-02	
6.50000000e-03	3.99992000e-02	
7.00000000e-03	5.99988000e-02	
8.00000000e-03	1.99996000e-02	
8.50000000e-03	5.99988000e-02	
9.00000000e-03	3.99992000e-02	
1.00000000e-02	1.99996000e-02	
1.25000000e-02	1.99996000e-02	
1.30000000e-02	1.99996000e-02	
1.50000000e-02	1.99996000e-02	
