0.2 0.004220264
0.3 0.0024149748
0.4 0.0015567231
0.5 0.0010521675
0.6 0.0007256789
0.7 0.000527251
0.8 0.0003595687
0.9 0.0002875885
1 0.0002851407
1.1 0.000210833

