# boxlänge momentum_flux av_vel av_energy av_vel_sq 
# 6.57657m -8.56995 1.59765 1.5 3 
# diffusion constant = 0.0345149
0	3
0.015	2.14274
0.03	1.49353
0.045	1.04842
0.06	0.738884
0.075	0.520427
0.09	0.337886
0.105	0.220406
0.12	0.130487
0.135	0.0668821
0.15	0.0119942
0.165	-0.0231295
0.18	-0.0617504
0.195	-0.0594353
0.21	-0.0830122
0.225	-0.100195
0.24	-0.107611
0.255	-0.0906561
0.27	-0.103712
0.285	-0.109118
0.3	-0.109271
0.315	-0.109013
0.33	-0.113548
0.345	-0.104486
0.36	-0.0925502
0.375	-0.0838531
0.39	-0.0747906
0.405	-0.0681792
0.42	-0.0550354
0.435	-0.0292652
0.45	-0.0371161
0.465	-0.0423523
0.48	-0.0471129
0.495	-0.0454236
0.51	-0.0419602
0.525	-0.0472196
0.54	-0.0403279
0.555	-0.0297039
0.57	-0.0285258
0.585	-0.0308917
0.6	-0.0354392
0.615	-0.0345984
0.63	-0.0401742
0.645	-0.0354468
0.66	-0.0165648
0.675	-0.0269782
0.69	-0.0332403
0.705	-0.0380586
0.72	-0.0289973
0.735	-0.0315992
0.75	-0.0280104
0.765	-0.0169406
0.78	-0.0118397
0.795	-0.0230527
0.81	-0.0300937
0.825	-0.0310501
0.84	-0.0255691
0.855	-0.0224481
0.87	-0.0229172
0.885	-0.0102375
0.9	-0.00789296
0.915	0.00341331
0.93	0.00166132
0.945	0.00384543
0.96	0.00516216
0.975	0.00564739
0.99	0.0134049
1.005	0.00331842
1.02	0.00601421
1.035	0.0064634
1.05	-0.00898818
1.065	-0.00911133
1.08	-0.000216206
1.095	0.00591429
1.11	0.00558657
1.125	0.003391
1.14	-0.00618072
1.155	0.0001753
1.17	-0.00512992
1.185	0.00309447
1.2	-6.23622e-05
1.215	0.00764534
1.23	0.0173981
1.245	-0.0037997
1.26	-0.0135507
1.275	0.00379413
1.29	0.00563264
1.305	0.00691367
1.32	0.00509626
1.335	-0.000802
1.35	-0.00238755
1.365	0.000359607
1.38	0.007306
1.395	0.00355542
1.41	0.00342465
1.425	0.00332365
1.44	-0.0127596
1.455	0.00060927
1.47	-0.00427259
1.485	0.00117663
1.5	0.00401299
1.515	-0.00574119
1.53	-0.00452472
1.545	-0.00604749
1.56	-0.00525161
1.575	-0.00614127
1.59	-0.0119344
1.605	-0.0205401
1.62	-0.0230168
1.635	-0.0268071
1.65	-0.0276
1.665	-0.0285346
1.68	-0.0242135
1.695	-0.0170777
1.71	-0.0104479
1.725	-0.0141477
1.74	0.00374649
1.755	-0.00457548
1.77	-0.00817632
1.785	-0.0125274
1.8	-0.0117193
1.815	-0.00884246
1.83	-0.00793606
1.845	0.00073044
1.86	-0.000650444
1.875	-0.00548595
1.89	-0.00122881
1.905	0.00169273
1.92	-0.000254557
1.935	-0.010239
1.95	-0.00672263
1.965	-0.00521066
1.98	0.000875371
1.995	-0.00369639
2.01	0.00212246
2.025	0.0054355
2.04	0.00227173
2.055	-0.00418123
2.07	-0.00909088
2.085	-0.00662902
2.1	-0.00349037
2.115	-0.000907185
2.13	-0.000753796
2.145	0.00382513
2.16	0.00612363
2.175	0.00752444
2.19	0.00798113
2.205	0.0116763
2.22	0.00619659
2.235	0.0061143
2.25	-0.00119166
2.265	-0.00924961
2.28	-0.00970257
2.295	-0.00967734
2.31	-0.0067887
2.325	-0.00400867
2.34	0.00201584
2.355	-0.000284198
2.37	0.00113675
2.385	-0.00173784
2.4	-0.0032507
2.415	-0.00491864
2.43	-0.00909821
2.445	-0.00843865
2.46	-0.00847103
2.475	-0.00686539
2.49	-0.000880636
2.505	-0.00132455
2.52	-0.00210894
2.535	-0.00269625
2.55	-0.00772748
2.565	-0.00737793
2.58	-0.00467524
2.595	-0.00133435
2.61	-0.00114187
2.625	-0.00191468
2.64	-0.00151529
2.655	-0.00399302
2.67	-0.00347488
2.685	-0.00510036
2.7	-0.00237416
2.715	-0.00139157
2.73	0.00194007
2.745	0.00553699
2.76	0.0092739
2.775	0.0104492
2.79	0.00996971
2.805	0.0106566
2.82	0.00938099
2.835	0.00742586
2.85	0.00527313
2.865	0.000838083
2.88	-0.00225079
2.895	-0.00298551
2.91	-0.00277325
2.925	-0.00141488
2.94	-0.00120945
2.955	-0.00248528
2.97	-0.00233781
2.985	-0.00605858
