# boxlänge momentum_flux av_vel av_energy av_vel_sq 
# 8.61774m -1.36499 1.59604 1.5 3 
# diffusion constant = 0.378591
0	3
0.04	2.62357
0.08	2.29765
0.12	1.99058
0.16	1.74628
0.2	1.53161
0.24	1.34333
0.28	1.18544
0.32	1.04198
0.36	0.922958
0.4	0.815383
0.44	0.727605
0.48	0.650414
0.52	0.581769
0.56	0.525772
0.6	0.472843
0.64	0.432802
0.68	0.395743
0.72	0.359871
0.76	0.325978
0.8	0.299976
0.84	0.271446
0.88	0.251498
0.92	0.233959
0.96	0.219227
1	0.19989
1.04	0.186105
1.08	0.173587
1.12	0.164054
1.16	0.151884
1.2	0.144342
1.24	0.137347
1.28	0.126308
1.32	0.117684
1.36	0.108458
1.4	0.0961526
1.44	0.0867018
1.48	0.0889649
1.52	0.0857198
1.56	0.083892
1.6	0.079995
1.64	0.076519
1.68	0.0712497
1.72	0.064974
1.76	0.0566433
1.8	0.0495117
1.84	0.0445679
1.88	0.0448227
1.92	0.0407844
1.96	0.0373309
2	0.0345371
2.04	0.0338311
2.08	0.0367012
2.12	0.0362055
2.16	0.0362787
2.2	0.0311598
2.24	0.0309709
2.28	0.0324709
2.32	0.0293339
2.36	0.0287084
2.4	0.0280859
2.44	0.028928
2.48	0.0302978
2.52	0.0242113
2.56	0.0230934
2.6	0.0238793
2.64	0.0248533
2.68	0.0251043
2.72	0.0205419
2.76	0.0201622
2.8	0.016557
2.84	0.0137471
2.88	0.0145984
2.92	0.0146134
2.96	0.0126741
3	0.0143511
3.04	0.0161857
3.08	0.0159455
3.12	0.0147389
3.16	0.0107045
3.2	0.0103077
3.24	0.0142421
3.28	0.012464
3.32	0.0118105
3.36	0.0111807
3.4	0.0107191
3.44	0.00740917
3.48	0.00657493
3.52	0.00612095
3.56	0.00653226
3.6	0.00462576
3.64	0.00441855
3.68	0.00559114
3.72	0.00412121
3.76	0.00331798
3.8	0.00254393
3.84	0.00211729
3.88	0.000653549
3.92	-0.00289762
3.96	-0.00213972
4	-0.0033729
4.04	-0.00208234
4.08	-0.00235059
4.12	-0.00220776
4.16	0.00412294
4.2	0.00517037
4.24	0.00659744
4.28	0.00785068
4.32	0.00637067
4.36	0.00861961
4.4	0.00837438
4.44	0.00903867
4.48	0.0116857
4.52	0.0100391
4.56	0.0101146
4.6	0.0124121
4.64	0.0144331
4.68	0.0146054
4.72	0.0151421
4.76	0.0145551
4.8	0.0150834
4.84	0.0144958
4.88	0.0128511
4.92	0.0121371
4.96	0.010977
5	0.00887569
5.04	0.00871247
5.08	0.00910922
5.12	0.00998718
5.16	0.00965501
5.2	0.00774469
5.24	0.00667678
5.28	0.006082
5.32	0.0050973
5.36	0.0060955
5.4	0.00645007
5.44	0.00519608
5.48	0.00740228
5.52	0.00611739
5.56	0.00621007
5.6	0.0069585
5.64	0.00486914
5.68	0.00546552
5.72	0.00702689
5.76	0.0070876
5.8	0.0072418
5.84	0.00657384
5.88	0.00441285
5.92	0.00224466
5.96	0.00319769
6	0.0033085
6.04	0.00329196
6.08	0.00370437
6.12	0.00355386
6.16	0.00420759
6.2	0.00433361
6.24	0.00438289
6.28	0.00534225
6.32	0.0063654
6.36	0.00624452
6.4	0.00791215
6.44	0.00829931
6.48	0.00759931
6.52	0.00913477
6.56	0.00961507
6.6	0.0105492
6.64	0.0115182
6.68	0.0127993
6.72	0.0129697
6.76	0.0123164
6.8	0.0117786
6.84	0.0125372
6.88	0.0130177
6.92	0.0134971
6.96	0.0139044
7	0.0143293
7.04	0.013771
7.08	0.0130054
7.12	0.0130697
7.16	0.0130215
7.2	0.0128538
7.24	0.0124098
7.28	0.0118527
7.32	0.0115083
7.36	0.010234
7.4	0.00945885
7.44	0.00840021
7.48	0.00732191
7.52	0.00647891
7.56	0.00540752
7.6	0.00513359
7.64	0.00458634
7.68	0.00438794
7.72	0.00430648
7.76	0.00391311
7.8	0.00330606
7.84	0.00276354
7.88	0.00167765
7.92	0.000706427
7.96	0.000750816
