0.00000000e+00	3.04673907e+02	
5.00000000e-04	4.77050459e+02	
1.00000000e-03	3.40773185e+02	
1.50000000e-03	2.43895122e+02	
2.00000000e-03	1.76776464e+02	
2.50000000e-03	1.26957461e+02	
3.00000000e-03	9.18781624e+01	
3.50000000e-03	6.76386472e+01	
4.00000000e-03	4.79590408e+01	
4.50000000e-03	3.37793244e+01	
5.00000000e-03	2.45795084e+01	
5.50000000e-03	1.82196356e+01	
6.00000000e-03	1.25597488e+01	
6.50000000e-03	9.01981960e+00	
7.00000000e-03	7.29985400e+00	
7.50000000e-03	4.25991480e+00	
8.00000000e-03	3.61992760e+00	
8.50000000e-03	2.55994880e+00	
9.00000000e-03	1.83996320e+00	
9.50000000e-03	1.21997560e+00	
1.00000000e-02	9.59980800e-01	
1.05000000e-02	7.59984800e-01	
1.10000000e-02	3.19993600e-01	
1.15000000e-02	3.79992400e-01	
1.20000000e-02	3.59992800e-01	
1.25000000e-02	2.19995600e-01	
1.30000000e-02	9.99980000e-02	
1.35000000e-02	1.99996000e-02	
1.40000000e-02	1.99996000e-02	
1.45000000e-02	5.99988000e-02	
1.50000000e-02	3.99992000e-02	
1.55000000e-02	3.99992000e-02	
1.60000000e-02	3.99992000e-02	
1.65000000e-02	1.99996000e-02	
1.85000000e-02	1.99996000e-02	
2.40000000e-02	1.99996000e-02	
2.65000000e-02	1.99996000e-02	
3.75000000e-02	1.99996000e-02	
3.95000000e-02	1.99996000e-02	
