0.00000000e+00	1.03555929e+03	
5.00000000e-04	7.38845223e+02	
1.00000000e-03	1.71696566e+02	
1.50000000e-03	4.02991940e+01	
2.00000000e-03	9.89980200e+00	
2.50000000e-03	2.43995120e+00	
3.00000000e-03	6.59986800e-01	
3.50000000e-03	1.79996400e-01	
4.00000000e-03	3.99992000e-02	
4.50000000e-03	1.39997200e-01	
5.00000000e-03	1.99996000e-02	
5.50000000e-03	1.99996000e-02	
6.00000000e-03	1.99996000e-02	
6.50000000e-03	1.99996000e-02	
7.00000000e-03	5.99988000e-02	
8.00000000e-03	1.99996000e-02	
8.50000000e-03	1.99996000e-02	
9.50000000e-03	3.99992000e-02	
1.40000000e-02	1.99996000e-02	
