0.00000000e+00	4.36351273e+02	
5.00000000e-04	6.07407852e+02	
1.00000000e-03	3.70552589e+02	
1.50000000e-03	2.28335433e+02	
2.00000000e-03	1.38317234e+02	
2.50000000e-03	8.35383292e+01	
3.00000000e-03	5.21789564e+01	
3.50000000e-03	3.25193496e+01	
4.00000000e-03	1.97196056e+01	
4.50000000e-03	1.28197436e+01	
5.00000000e-03	6.55986880e+00	
5.50000000e-03	4.03991920e+00	
6.00000000e-03	2.63994720e+00	
6.50000000e-03	1.95996080e+00	
7.00000000e-03	1.15997680e+00	
7.50000000e-03	4.59990800e-01	
8.00000000e-03	4.39991200e-01	
8.50000000e-03	3.99992000e-01	
9.00000000e-03	9.99980000e-02	
9.50000000e-03	9.99980000e-02	
1.00000000e-02	9.99980000e-02	
1.05000000e-02	7.99984000e-02	
1.15000000e-02	1.99996000e-02	
1.20000000e-02	1.99996000e-02	
1.25000000e-02	1.99996000e-02	
1.30000000e-02	1.99996000e-02	
1.35000000e-02	1.99996000e-02	
1.40000000e-02	1.99996000e-02	
1.70000000e-02	1.99996000e-02	
1.95000000e-02	1.99996000e-02	
2.00000000e-02	3.99992000e-02	
2.50000000e-02	1.99996000e-02	
