# boxlänge momentum_flux av_vel av_energy av_vel_sq 
# 5.97521m -16.4705 1.59582 1.5 3 
# diffusion constant = 0.00251986
0	3
0.005	2.40561
0.01	1.87758
0.015	1.41575
0.02	1.01774
0.025	0.676098
0.03	0.391998
0.035	0.146807
0.04	-0.0340899
0.045	-0.183578
0.05	-0.308899
0.055	-0.39877
0.06	-0.461
0.065	-0.502497
0.07	-0.532609
0.075	-0.541307
0.08	-0.548987
0.085	-0.531715
0.09	-0.514448
0.095	-0.500669
0.1	-0.479344
0.105	-0.458712
0.11	-0.424482
0.115	-0.398348
0.12	-0.362876
0.125	-0.333913
0.13	-0.298697
0.135	-0.267239
0.14	-0.227099
0.145	-0.196743
0.15	-0.163538
0.155	-0.153837
0.16	-0.128125
0.165	-0.111594
0.17	-0.0917388
0.175	-0.0879086
0.18	-0.0848476
0.185	-0.0735974
0.19	-0.0724893
0.195	-0.0736527
0.2	-0.0678077
0.205	-0.0532815
0.21	-0.0447797
0.215	-0.0355949
0.22	-0.0286151
0.225	-0.022152
0.23	-0.011376
0.235	-0.010927
0.24	-0.00992385
0.245	-0.00731519
0.25	0.000355577
0.255	0.00226555
0.26	0.00434631
0.265	0.0105373
0.27	0.0134746
0.275	0.0165976
0.28	0.0170844
0.285	0.0154023
0.29	0.013662
0.295	0.0177035
0.3	0.0178217
0.305	0.0195703
0.31	0.0163236
0.315	0.0144691
0.32	0.00319069
0.325	0.00875736
0.33	0.00974805
0.335	0.00837596
0.34	0.0113145
0.345	0.00976957
0.35	0.00819738
0.355	0.00338958
0.36	0.00769434
0.365	0.00449252
0.37	0.00153326
0.375	-0.0037399
0.38	-0.00162889
0.385	0.00089413
0.39	0.0047901
0.395	0.00512729
0.4	0.00490768
0.405	0.00668233
0.41	0.00391732
0.415	0.0128054
0.42	0.013264
0.425	0.0155214
0.43	0.0180289
0.435	0.0158565
0.44	0.0137983
0.445	0.00993587
0.45	0.00743913
0.455	0.00460065
0.46	-0.00197933
0.465	-0.0011145
0.47	-0.0020985
0.475	-0.00418478
0.48	0.000536251
0.485	0.00533011
0.49	0.00380021
0.495	0.00576789
0.5	0.00398451
0.505	0.00353063
0.51	0.00555612
0.515	0.00796459
0.52	0.00653298
0.525	0.0098032
0.53	0.00526698
0.535	0.0076008
0.54	0.00567762
0.545	0.00614257
0.55	0.00390068
0.555	0.0013745
0.56	0.00404243
0.565	0.0100743
0.57	0.00797535
0.575	0.00275847
0.58	0.00533338
0.585	-0.000289799
0.59	-0.00183542
0.595	-0.00414269
0.6	3.33597e-05
0.605	-0.000168109
0.61	0.00153001
0.615	0.00169961
0.62	0.00192299
0.625	0.00341814
0.63	0.00589448
0.635	0.00416771
0.64	0.00427695
0.645	0.000137372
0.65	-0.0020128
0.655	0.0025362
0.66	0.00153323
0.665	-0.000760789
0.67	-0.00235686
0.675	-0.00478075
0.68	-0.00369909
0.685	-0.002882
0.69	0.00105355
0.695	0.0036584
0.7	0.00867861
0.705	0.0137368
0.71	0.0131485
0.715	0.0115249
0.72	0.00569284
0.725	0.00438853
0.73	0.00357551
0.735	0.000953969
0.74	0.000108169
0.745	-0.000883298
0.75	-0.00123824
0.755	-0.00256304
0.76	-0.000935339
0.765	-0.00367549
0.77	-0.0041453
0.775	-0.00330256
0.78	-0.00700129
0.785	-0.00855834
0.79	-0.00899643
0.795	-0.00760858
0.8	-0.00753016
0.805	-0.00659306
0.81	-0.00453481
0.815	-0.00305738
0.82	-0.0014972
0.825	-0.00163906
0.83	-0.00159426
0.835	-0.00166807
0.84	-0.00361837
0.845	-0.00439246
0.85	-0.00475085
0.855	-0.00605885
0.86	-0.0068802
0.865	-0.00764108
0.87	-0.00700881
0.875	-0.00639839
0.88	-0.00489882
0.885	-0.00325355
0.89	-0.00204613
0.895	-0.00133001
0.9	-0.00316998
0.905	-0.00501238
0.91	-0.00656576
0.915	-0.00783839
0.92	-0.00922901
0.925	-0.00848818
0.93	-0.00633052
0.935	-0.00454783
0.94	-0.00257601
0.945	-0.000998802
0.95	0.00226433
0.955	0.00422487
0.96	0.00488758
0.965	0.00453199
0.97	0.0050856
0.975	0.00483032
0.98	0.00571245
0.985	0.00612791
0.99	0.00555703
0.995	0.00370015
